Customer_ID,Account_Type,Age,Gender,Region,Income,Balance,Credit_Score,Loan_Amount,Loan_Status,Transactions_Last_Month,Online_Banking,Mobile_App_Usage,Card_Holder,Cards_Count,Overdraft,Investment_Account,Insurance_Policies,Branch_Visits_Last_Year,Complaints_Last_Year,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40
CUST_08119,Loan,30,Other,East,55350.91,30562.75,837,11424.31,Approved,3,1,1,0,4,1,1,1,2,2,146.02,107.24,112.86,129.52,146.58,123.16,133.89,48.81,161.24,115.46,78.09,128.21,198.15,56.65,36.3,81.25,116.87,16.37,196.06,113.96
CUST_08125,Checking,69,Male,North,56327.9,7704.61,758,23618.77,Pending,19,0,0,1,1,0,1,0,10,0,111.29,16.32,123.59,293.99,91.09,75.16,90.64,39.77,204.65,136.79,50.62,98.11,19.75,154.17,3.42,73.54,74.68,155.7,141.16,117.76
CUST_08130,Loan,23,Other,North,34616.94,30447.54,779,11730.53,Rejected,18,1,0,1,1,1,0,4,18,1,71.76,113.67,141.46,77.59,82.02,92.99,193.03,78.23,42.2,92.75,209.19,-1.32,158.6,134.14,126.7,145.19,81.41,-30.99,52.44,99.05
CUST_08135,Loan,69,Female,North,58240.69,717.71,763,12906.78,Rejected,32,0,0,1,3,1,1,0,11,2,109.47,70.15,50.46,129.24,141.72,75.0,68.93,19.76,64.92,90.88,86.53,164.91,179.86,170.84,21.37,61.32,155.85,139.53,200.9,184.95
CUST_08148,Savings,31,Male,South,54107.62,24609.0,837,17604.09,Rejected,5,0,1,0,2,0,1,3,7,0,135.37,51.43,152.69,-9.36,91.99,-22.49,138.67,92.77,78.82,180.25,23.19,121.24,130.47,105.03,123.08,87.16,17.47,170.57,150.3,105.75
CUST_08149,Loan,20,Female,East,14892.01,19853.57,765,15507.22,Pending,13,1,0,0,0,1,1,2,13,2,98.26,136.02,102.67,64.55,113.68,71.1,142.88,192.46,61.8,184.21,170.58,160.63,132.81,81.26,97.41,62.68,43.73,-9.68,93.3,36.42
CUST_08164,Savings,50,Female,West,19707.31,44686.55,847,12665.72,Approved,2,1,1,0,4,1,1,1,14,0,69.59,167.2,84.1,44.31,181.75,101.96,102.18,70.8,119.75,136.93,26.93,24.79,65.54,102.6,62.56,68.57,68.76,-9.27,127.58,40.05
CUST_08167,Savings,68,Male,South,77897.57,444.49,768,-2864.11,Pending,0,0,1,1,0,1,1,3,16,2,195.08,133.13,124.81,160.01,97.78,46.49,61.79,24.11,115.69,137.61,21.98,79.19,149.59,105.89,126.91,25.49,129.78,170.09,149.35,165.03
CUST_08170,Business,65,Female,West,19764.91,-14311.33,792,5734.38,Rejected,30,0,0,1,1,0,0,0,12,0,46.93,72.85,68.29,116.84,73.6,162.43,45.72,94.83,155.56,115.81,8.95,135.28,174.04,2.25,46.44,193.12,96.46,148.28,91.61,64.35
CUST_08172,Checking,41,Other,North,65229.38,27804.43,768,19191.99,Pending,15,1,0,1,1,1,0,1,8,2,73.78,35.72,94.44,101.68,141.87,161.93,32.69,132.51,79.26,99.78,83.92,46.79,128.98,91.52,15.27,66.6,144.17,151.64,130.02,81.58
CUST_08175,Checking,23,Female,East,70712.65,16674.7,849,10689.84,Rejected,38,1,0,0,4,0,0,4,3,2,87.94,34.27,99.4,160.43,92.49,12.79,45.83,60.56,133.94,84.62,138.38,55.95,139.17,33.41,96.08,109.3,37.14,15.27,175.36,121.72
CUST_08179,Business,61,Male,South,70983.52,3546.4,799,6200.73,Rejected,40,1,1,1,1,0,1,4,15,0,77.01,37.2,-29.28,46.42,143.15,141.93,71.64,93.67,120.67,112.42,85.72,92.93,142.1,53.95,108.58,130.25,54.97,91.2,169.29,93.28
CUST_08188,Loan,71,Female,North,82272.66,27620.27,766,39819.32,Rejected,44,1,1,1,1,0,0,1,1,2,153.61,227.78,22.7,56.17,75.81,-11.95,128.25,121.22,43.71,105.57,99.41,93.59,35.3,129.25,117.61,49.05,68.21,38.86,92.49,61.58
CUST_08191,Loan,60,Female,East,64459.84,18755.83,764,15884.61,Rejected,1,0,0,0,0,1,1,1,4,0,109.32,83.1,145.76,205.54,139.86,128.68,107.79,100.71,130.38,108.54,42.34,139.19,112.21,95.59,146.54,97.89,121.4,123.39,113.34,23.01
CUST_08197,Checking,58,Other,South,-3077.63,4709.95,825,7514.42,Pending,6,0,0,1,0,0,1,1,5,1,82.61,115.32,29.19,132.4,116.48,53.58,151.23,96.26,93.54,53.16,43.16,138.26,118.31,90.38,105.6,42.1,119.71,94.84,113.2,38.16
CUST_08202,Checking,37,Male,East,26362.43,16670.81,841,2644.08,Rejected,24,1,1,1,2,1,0,4,0,1,39.57,34.67,65.23,126.25,78.75,-4.28,45.0,155.91,120.79,44.3,161.34,73.77,104.84,143.26,-2.68,107.37,61.87,132.56,46.77,92.55
CUST_08213,Checking,28,Other,North,35315.35,15069.61,829,14674.06,Rejected,6,0,1,1,1,0,0,1,16,0,52.07,86.6,114.34,86.01,81.61,120.16,131.66,75.0,139.75,130.2,96.52,186.49,57.38,78.5,70.72,-11.1,110.3,104.78,101.4,168.45
CUST_08229,Checking,35,Female,North,10936.29,45982.88,785,27147.33,Pending,4,0,0,0,3,0,0,1,17,0,127.28,107.36,82.3,19.4,37.41,54.26,42.3,150.03,151.65,145.6,108.05,173.56,172.17,51.59,-10.06,108.73,93.78,166.52,145.81,115.14
CUST_08232,Checking,78,Female,East,32207.62,28955.03,755,11783.56,Approved,4,0,1,0,1,1,1,1,8,2,98.92,69.35,85.46,100.93,40.86,72.11,151.74,113.27,99.3,147.73,103.95,16.91,118.55,67.5,140.22,93.07,125.98,82.18,114.25,27.96
CUST_08236,Checking,31,Male,East,39193.22,-3946.69,801,24297.07,Rejected,41,1,1,1,3,0,1,3,8,0,-21.59,27.16,70.14,71.43,108.8,90.61,101.72,85.6,76.12,88.69,117.57,67.57,178.24,79.19,92.68,89.97,91.95,117.78,188.18,180.58
CUST_08238,Checking,44,Male,East,28104.91,3316.51,793,28803.37,Pending,7,0,1,1,4,0,1,1,18,1,82.73,77.0,154.54,39.5,95.94,97.22,42.99,129.1,124.27,85.46,147.48,13.92,156.88,77.99,154.51,130.37,14.75,154.01,116.95,115.67
CUST_08241,Loan,77,Other,South,48223.05,27625.93,788,13616.42,Pending,11,0,0,0,2,0,1,3,1,2,77.36,64.29,46.07,137.85,106.22,90.42,116.69,30.33,80.31,65.47,25.64,135.54,131.81,71.98,81.31,42.94,71.02,63.6,69.95,36.58
CUST_08255,Checking,42,Other,West,29428.51,-5350.16,751,7910.96,Approved,48,0,0,1,3,1,0,2,15,1,101.07,84.9,56.23,123.88,117.18,105.65,126.88,77.39,139.49,15.52,195.15,95.71,155.41,107.29,92.21,93.95,100.69,62.66,118.57,-26.52
CUST_08260,Savings,46,Male,East,32190.1,52875.89,813,22015.07,Rejected,48,0,1,0,3,1,0,2,6,2,97.17,62.24,128.27,105.56,7.01,135.35,122.59,106.43,80.79,158.01,91.31,27.85,127.46,49.62,87.88,112.46,115.71,117.93,133.13,86.9
CUST_08270,Business,28,Female,East,31208.24,3426.77,818,32670.98,Rejected,24,0,0,1,3,0,1,3,9,1,76.94,90.75,107.59,94.52,177.24,49.49,118.91,65.67,150.61,178.53,76.99,108.38,31.81,115.85,127.71,89.05,145.68,102.4,63.65,55.04
CUST_08272,Checking,22,Male,East,69563.13,23760.15,833,-4486.99,Pending,41,1,1,1,0,1,1,4,7,0,86.77,123.94,128.61,118.12,88.52,150.8,118.58,27.32,151.74,137.61,106.73,136.24,55.51,195.78,108.6,84.81,22.65,122.4,118.77,132.28
CUST_08276,Savings,67,Male,South,26531.68,44276.56,755,13348.36,Rejected,26,0,0,1,0,1,1,2,15,1,13.58,144.57,114.09,156.77,111.11,36.11,162.55,96.64,101.64,117.19,100.55,177.07,116.81,93.26,71.66,64.26,61.31,62.08,133.11,71.3
CUST_08277,Savings,43,Female,South,68737.08,13124.02,768,31016.05,Approved,43,0,1,0,2,1,0,1,12,1,78.95,68.97,127.24,102.44,79.6,188.98,176.38,183.41,117.96,116.93,27.13,79.79,70.09,102.72,64.34,62.63,98.08,156.29,138.31,132.52
CUST_08279,Checking,22,Male,West,69326.11,4852.42,795,11978.54,Approved,47,1,1,0,4,0,0,1,15,0,88.84,100.2,70.48,91.53,96.87,-16.67,93.17,137.09,35.5,190.28,47.67,108.48,92.65,73.12,55.39,64.07,161.87,44.03,187.66,95.44
CUST_08281,Business,33,Female,South,50549.17,6686.14,811,6994.67,Approved,26,0,0,1,1,0,0,3,10,1,47.96,105.91,125.54,149.85,89.43,82.93,84.78,86.56,86.0,27.39,114.01,38.91,10.28,24.86,36.8,114.84,223.45,202.4,79.93,94.17
CUST_08284,Business,54,Other,North,4921.73,16408.97,836,1617.31,Rejected,48,0,0,0,1,1,1,4,0,1,107.47,64.03,176.34,118.87,90.26,105.61,183.42,77.94,91.63,193.13,53.38,114.04,86.19,14.94,183.94,18.18,141.69,132.36,115.82,-15.66
CUST_08297,Loan,53,Male,North,57065.49,33400.15,818,11428.27,Pending,34,0,1,1,0,1,0,1,8,1,178.59,143.72,155.95,105.02,59.95,165.81,103.75,-10.02,94.68,143.56,164.07,75.05,91.98,87.45,130.26,153.04,22.6,152.8,7.79,125.24
CUST_08300,Checking,65,Male,North,89026.08,-2243.88,796,22686.29,Pending,0,1,0,1,2,0,0,4,6,1,22.3,97.26,118.71,175.67,89.92,164.22,102.69,174.39,30.96,183.29,158.5,136.61,83.3,157.09,82.22,153.04,169.75,51.6,90.1,28.39
CUST_08307,Savings,46,Male,West,41507.51,14475.29,773,20963.01,Approved,34,1,0,0,3,0,0,1,9,2,211.7,105.82,65.06,76.97,75.29,15.77,79.66,110.78,161.36,90.52,59.16,26.49,89.28,127.66,109.28,126.9,122.88,47.78,138.0,172.09
CUST_08312,Checking,59,Female,South,27887.36,5673.6,821,24311.92,Approved,41,1,1,0,1,1,1,2,17,0,119.46,72.77,83.83,57.85,53.53,122.62,169.21,119.46,129.75,66.84,88.04,61.96,63.47,136.99,45.6,29.55,106.98,137.46,74.05,113.09
CUST_08322,Savings,32,Male,West,24884.19,26508.27,825,2306.37,Approved,25,0,1,1,3,1,1,3,5,1,55.61,73.14,42.37,132.01,103.5,100.67,202.41,60.43,123.8,105.87,88.69,88.06,94.35,188.34,88.71,99.23,83.77,63.98,163.15,90.56
CUST_08326,Business,78,Female,North,34598.99,48714.98,811,10896.21,Approved,38,0,1,1,4,1,0,0,10,2,129.87,119.58,120.49,64.13,157.19,17.36,131.57,76.17,124.5,85.58,177.26,60.48,72.2,97.91,90.67,124.6,94.41,128.51,62.5,93.49
CUST_08330,Savings,65,Other,South,39802.54,26995.51,772,6989.48,Pending,38,0,1,0,4,1,0,2,17,0,159.9,124.6,144.91,95.79,52.47,143.5,108.15,147.76,97.27,141.17,35.53,29.0,121.43,133.26,171.01,64.03,101.07,110.24,45.5,14.79
CUST_08331,Loan,29,Female,West,51493.4,21948.15,765,16152.17,Rejected,0,0,1,1,3,1,1,3,6,0,112.27,181.81,132.38,146.46,171.94,111.02,95.92,54.87,172.0,236.64,85.76,54.95,159.97,216.06,4.16,113.26,124.97,92.88,9.98,159.41
CUST_08333,Savings,50,Male,South,34197.94,21751.5,833,349.5,Approved,1,0,1,1,4,1,1,2,1,0,164.3,187.16,85.81,62.43,192.5,128.03,131.24,99.41,-13.35,58.91,40.59,146.68,46.03,18.18,133.27,87.53,2.02,77.27,119.61,11.16
CUST_08337,Loan,38,Female,West,72780.35,24098.23,758,7662.84,Rejected,40,0,0,1,1,1,0,2,16,1,36.16,228.95,58.02,41.97,14.78,162.44,48.0,116.26,93.49,31.04,215.11,40.48,115.58,61.48,49.15,31.63,190.17,119.51,52.43,115.48
CUST_08341,Business,73,Female,South,46498.05,37631.63,799,15928.11,Pending,38,1,1,1,0,1,0,3,18,1,-2.77,-13.14,45.22,12.86,106.13,143.9,13.7,50.08,95.19,163.24,48.9,101.75,161.18,68.02,114.61,140.93,158.45,96.62,154.15,83.82
CUST_08357,Checking,18,Male,West,51481.81,38876.5,844,16080.7,Approved,4,0,1,0,4,0,1,1,1,0,132.15,140.45,64.08,114.15,8.49,200.69,93.83,165.99,47.88,93.79,82.13,168.91,4.57,128.48,143.2,125.33,7.28,155.63,87.17,12.25
CUST_08362,Checking,70,Female,North,61780.88,34835.81,802,15214.46,Approved,13,0,1,0,2,0,0,3,18,0,43.32,155.4,36.89,22.9,169.95,161.63,32.88,72.9,109.99,71.34,24.25,226.37,69.25,159.44,83.6,133.81,70.38,67.15,61.79,136.12
CUST_08365,Checking,34,Other,South,84640.42,42345.12,789,7423.69,Rejected,28,0,1,1,2,0,0,3,13,2,120.34,146.16,93.59,150.02,45.13,171.01,106.96,22.63,4.75,60.95,79.42,8.29,84.41,65.35,100.1,172.6,56.66,110.65,58.47,127.98
CUST_08382,Business,33,Female,West,14397.4,33062.83,845,10437.91,Pending,15,1,0,1,1,0,1,1,13,2,-27.87,123.17,96.22,23.54,98.38,168.27,103.86,103.57,212.15,173.28,17.16,111.08,141.04,86.31,46.8,185.29,133.02,85.7,101.28,129.94
CUST_08384,Business,68,Other,South,43135.94,19346.51,801,8717.92,Pending,3,1,1,0,4,0,1,4,1,1,84.78,132.15,128.8,30.62,121.4,42.87,135.54,9.69,115.92,104.22,57.5,87.78,41.41,132.46,11.16,65.31,143.97,106.98,63.36,84.19
CUST_08388,Business,55,Other,West,46713.31,30276.64,799,21702.54,Pending,48,1,1,0,3,1,0,4,4,0,-15.04,120.7,163.19,6.51,65.3,113.19,140.09,115.31,148.26,82.36,105.26,80.55,39.57,39.9,145.72,48.22,53.13,35.02,123.13,115.48
CUST_08390,Business,32,Female,South,42028.76,27018.1,779,27030.67,Rejected,8,1,1,0,4,1,0,2,17,0,121.09,13.57,-16.73,108.84,50.03,61.9,139.66,13.12,123.59,37.11,12.88,99.31,101.3,90.06,142.77,108.52,146.43,124.86,226.05,77.15
CUST_08393,Loan,65,Other,East,77428.58,16591.5,793,-73.92,Approved,25,0,0,1,2,0,1,2,7,0,110.13,136.66,92.88,13.32,23.77,126.85,77.39,41.1,140.2,37.26,115.91,103.39,102.41,223.29,152.9,196.79,1.76,94.9,188.29,69.8
CUST_08400,Savings,22,Female,West,67561.6,52017.03,821,5744.11,Pending,45,0,0,0,2,1,1,2,3,2,96.54,128.68,41.18,91.86,100.22,112.5,91.31,91.62,104.97,19.06,77.0,55.92,22.41,112.11,17.04,81.66,72.1,150.3,69.01,-14.04
CUST_08403,Business,77,Female,West,49837.48,33381.56,803,-4165.58,Pending,19,0,1,0,3,0,1,0,14,1,139.26,159.55,103.27,75.5,150.63,3.41,171.57,46.86,219.4,112.12,159.62,12.72,66.38,91.39,57.28,90.97,170.53,130.19,4.99,88.34
CUST_08404,Loan,70,Other,East,36028.37,-2053.54,835,29107.28,Approved,5,0,0,0,0,0,1,3,3,2,120.21,87.8,146.8,15.3,117.91,69.35,83.99,78.22,66.63,176.93,80.57,62.25,127.07,104.47,88.77,110.74,153.59,139.51,169.01,106.33
CUST_08409,Loan,60,Other,West,85377.73,29694.23,784,15513.99,Rejected,14,0,1,1,2,1,1,1,2,1,189.42,86.23,130.4,84.48,135.37,176.58,146.5,69.67,73.08,87.09,123.9,136.52,81.23,120.58,143.78,92.11,133.66,122.0,64.32,166.02
CUST_08412,Business,46,Male,North,28648.02,639.45,806,21709.31,Approved,7,0,1,0,3,0,0,2,19,2,152.91,117.61,104.74,125.75,217.18,121.65,22.45,150.15,182.86,156.82,61.82,53.25,123.02,161.81,103.91,145.09,62.71,109.52,67.28,182.04
CUST_08416,Savings,73,Other,North,70489.86,29217.47,840,-1038.9,Approved,11,0,0,1,3,1,1,3,6,2,171.42,13.79,49.51,129.76,47.6,144.27,-1.64,68.39,115.21,89.71,111.41,133.9,118.1,140.36,119.27,129.97,111.17,149.97,137.7,98.53
CUST_08421,Business,44,Male,West,65079.02,25621.76,837,27993.78,Pending,49,0,1,0,3,1,0,2,17,1,67.97,63.43,103.08,149.87,76.31,129.61,198.05,176.16,109.98,110.3,121.21,171.74,111.26,87.05,225.57,108.94,104.55,88.52,124.24,130.85
CUST_08422,Business,53,Other,North,66728.89,41923.48,797,15759.51,Rejected,34,1,1,0,1,1,0,4,15,1,121.95,20.25,106.2,191.15,104.87,15.21,44.44,100.89,53.14,90.81,174.9,95.35,131.43,117.87,126.31,88.18,91.64,204.79,65.79,68.99
CUST_08424,Business,18,Female,South,68753.55,17124.57,840,29465.95,Approved,17,0,1,1,1,1,0,1,12,0,153.85,116.15,102.63,78.04,114.97,110.29,97.31,10.85,208.13,55.95,189.73,36.57,79.57,92.17,52.77,86.28,-13.45,102.68,-2.84,72.96
CUST_08429,Checking,68,Female,North,111604.96,-15032.72,809,31582.12,Pending,1,1,0,0,0,1,0,0,6,0,188.25,76.52,-35.15,173.19,61.62,185.94,89.88,159.37,89.96,103.64,134.28,86.91,38.49,140.01,95.16,70.87,168.51,144.37,170.69,118.6
CUST_08430,Checking,65,Male,East,71955.49,6723.09,819,8583.87,Pending,17,1,1,0,0,0,1,1,14,2,50.12,29.93,116.43,110.15,197.08,84.76,40.95,171.11,-41.25,156.19,122.29,104.72,118.07,67.24,155.45,32.14,52.04,102.07,27.13,138.01
CUST_08432,Business,43,Female,West,44252.65,48032.34,849,3799.97,Approved,34,0,1,0,4,0,1,2,18,1,53.49,101.14,46.07,68.4,92.82,89.56,169.53,115.28,157.22,87.6,120.96,153.6,99.81,8.61,169.61,92.57,212.58,103.48,151.92,150.59
CUST_08435,Business,18,Other,North,80059.06,17.33,795,29728.22,Pending,19,1,0,0,1,1,1,3,17,1,74.78,85.06,82.3,124.4,94.33,3.19,168.62,167.34,93.08,26.99,143.62,7.24,50.09,66.0,89.11,110.9,162.94,46.02,186.25,131.22
CUST_08440,Loan,26,Other,East,65454.72,18862.93,815,3209.97,Rejected,45,1,0,0,3,1,0,4,15,2,107.02,97.12,39.15,145.62,60.24,67.07,91.81,180.35,167.29,173.99,135.3,114.08,129.84,174.6,135.39,160.43,211.24,161.13,60.67,19.93
CUST_08455,Business,41,Male,South,59574.35,-1601.24,799,26683.25,Rejected,31,0,1,1,1,1,0,0,0,1,19.45,-6.96,84.56,140.53,104.58,63.0,60.27,89.81,75.53,134.2,110.65,55.85,18.42,32.64,35.24,172.26,47.37,72.69,11.39,124.42
CUST_08459,Savings,36,Other,East,48359.77,53584.8,767,18835.85,Pending,49,1,0,0,4,1,0,4,4,1,114.24,70.92,65.19,101.34,155.43,87.26,99.2,57.86,157.15,96.62,152.61,119.3,83.46,60.61,77.23,72.01,81.4,157.72,85.45,26.35
CUST_08460,Loan,67,Male,South,23072.01,-4029.68,829,6890.88,Approved,10,0,0,1,0,0,0,4,9,1,53.89,73.34,87.82,32.1,13.4,160.17,86.97,92.59,55.33,150.6,128.45,142.05,137.93,-7.34,60.45,130.96,112.26,108.51,85.69,99.89
CUST_08467,Savings,49,Other,East,63781.9,10106.48,775,25756.31,Rejected,32,1,1,0,3,0,0,1,17,0,88.56,72.06,57.88,27.45,84.18,64.9,143.99,151.52,48.61,37.47,106.14,45.9,56.48,93.6,162.21,141.34,33.75,41.78,176.25,120.4
CUST_08469,Checking,65,Other,East,42473.43,30707.78,798,-1264.52,Pending,10,0,0,0,0,1,0,3,19,1,122.78,128.0,136.23,55.3,63.64,114.28,65.66,113.18,119.74,53.77,128.34,112.98,89.44,70.11,109.79,149.48,86.38,116.84,83.52,118.59
CUST_08470,Savings,56,Female,West,40836.04,17193.9,786,-8667.41,Approved,6,0,1,1,2,1,0,4,15,2,106.66,68.01,181.46,53.45,141.38,180.74,77.27,41.5,82.82,122.83,175.79,120.09,155.98,130.19,113.28,102.58,137.18,44.69,79.15,25.52
CUST_08473,Savings,64,Female,South,56679.16,15219.95,811,5786.98,Pending,24,0,1,1,0,1,0,1,4,2,100.12,56.15,50.57,74.57,52.73,157.14,133.63,120.99,156.56,146.31,89.26,67.89,120.86,110.31,50.43,149.99,121.22,88.5,91.94,28.18
CUST_08476,Savings,29,Male,North,27970.93,-9862.18,790,39343.35,Pending,27,0,0,0,4,1,1,2,10,2,138.42,24.05,67.68,71.4,133.36,49.31,134.61,19.42,168.25,66.81,42.03,78.29,200.55,158.13,133.7,103.2,94.75,161.13,74.69,168.6
CUST_08483,Business,63,Male,South,42709.56,12143.29,846,14375.31,Pending,48,1,0,1,4,0,1,3,8,0,113.05,158.61,65.05,78.06,77.76,167.99,134.59,79.69,171.36,12.74,60.37,98.55,12.43,110.12,31.21,107.33,-7.19,75.83,127.29,32.63
CUST_08486,Business,62,Male,East,49872.87,29810.48,778,31453.69,Approved,28,0,1,1,2,0,0,4,2,0,108.49,126.12,99.45,205.98,109.7,14.98,116.59,132.09,102.77,124.28,179.76,99.53,186.79,139.6,109.31,46.37,27.01,46.29,6.24,94.97
CUST_08491,Checking,26,Female,East,48113.94,-4270.44,774,17029.81,Rejected,6,0,1,0,4,0,0,4,4,2,154.91,1.44,89.43,57.3,23.94,65.9,98.16,65.21,53.81,18.84,167.17,78.3,93.18,71.01,114.37,86.25,87.84,-0.62,47.91,144.33
CUST_08492,Savings,72,Other,South,64091.77,20139.58,759,17172.85,Rejected,39,0,1,1,2,1,0,0,7,1,141.11,121.74,194.24,163.96,37.7,262.36,63.14,67.29,88.7,118.23,40.15,89.6,126.82,30.81,149.26,88.73,63.56,113.32,100.04,182.83
CUST_08496,Checking,43,Other,West,53701.73,14070.66,829,32435.98,Pending,45,1,1,0,1,1,0,0,6,0,107.37,28.53,72.87,133.07,150.26,166.78,78.65,106.58,38.09,87.25,152.53,69.22,159.76,10.74,139.49,107.0,131.7,77.5,107.52,25.9
CUST_08502,Savings,20,Female,East,57563.94,29470.55,814,22711.75,Approved,4,1,1,1,1,1,1,2,17,2,45.59,68.24,43.94,17.02,95.16,-40.53,152.39,59.78,56.02,80.88,111.62,79.9,35.45,221.01,183.96,153.32,108.11,158.37,70.0,70.23
CUST_08514,Business,44,Other,North,36136.44,13571.99,838,5918.19,Pending,9,1,1,0,1,0,0,4,14,2,190.96,139.9,88.6,138.35,83.58,89.94,24.66,51.02,137.73,175.5,121.41,79.66,95.73,143.31,149.19,72.58,173.57,57.03,106.91,38.75
CUST_08521,Business,71,Male,East,43978.26,24770.34,807,-2733.38,Rejected,26,0,1,0,1,1,0,2,18,2,176.91,146.67,172.15,36.44,104.81,172.15,141.49,47.35,108.31,116.65,153.57,179.75,96.15,122.49,106.36,41.24,60.86,20.5,3.85,123.97
CUST_08528,Business,59,Male,West,56736.49,-9891.16,750,8499.19,Pending,27,1,1,0,3,0,1,1,17,1,155.06,123.8,111.14,140.19,126.59,129.4,117.88,210.81,193.39,78.67,201.52,101.37,151.74,123.13,116.65,112.62,35.05,65.45,35.78,166.22
CUST_08547,Checking,42,Male,East,58300.15,31946.95,808,13158.13,Pending,16,1,1,0,0,1,1,1,19,2,40.36,113.92,69.96,101.18,250.77,232.91,163.47,87.23,154.75,143.87,216.75,74.17,47.55,29.2,156.88,94.31,66.89,33.86,152.79,-10.89
CUST_08552,Checking,66,Other,South,34557.02,18514.74,768,-15264.68,Rejected,43,1,1,0,0,0,1,4,16,2,119.67,88.38,9.1,15.78,70.24,146.52,77.4,137.48,75.56,143.86,43.91,125.65,161.94,85.15,74.32,95.28,120.99,35.29,86.46,147.17
CUST_08555,Loan,46,Other,North,59058.91,740.56,788,17206.21,Approved,1,1,0,0,1,0,1,3,11,1,58.23,116.7,109.5,22.33,154.86,40.98,55.62,20.78,56.85,155.86,100.75,137.09,82.92,104.33,112.2,99.9,57.63,118.95,44.38,-4.7
CUST_08558,Loan,30,Male,East,52724.12,5832.76,840,6387.11,Approved,16,1,0,0,4,1,0,2,19,0,58.86,45.59,114.87,132.91,144.49,166.25,130.8,68.5,96.25,104.99,98.52,186.35,66.03,96.5,113.85,189.4,68.66,113.44,88.34,113.32
CUST_08570,Business,51,Female,West,69642.39,20933.96,773,17215.78,Approved,37,0,0,1,3,1,1,0,9,2,98.12,21.1,54.18,77.78,126.75,96.53,98.63,88.3,157.38,29.51,55.63,81.24,65.82,145.98,147.7,99.43,25.08,224.37,106.61,75.17
CUST_08574,Savings,47,Female,East,34009.91,3637.56,846,34914.96,Approved,35,1,1,1,3,0,0,1,1,0,111.53,25.08,-13.92,176.52,132.92,57.49,141.81,118.71,70.43,131.82,112.26,115.54,68.17,125.55,128.12,107.91,117.48,142.43,96.58,143.65
CUST_08579,Business,38,Female,East,67244.8,35999.32,820,914.94,Pending,15,1,0,0,1,0,0,4,14,2,133.58,135.02,129.41,100.87,143.85,124.64,3.38,73.56,123.13,6.07,83.18,137.91,62.1,65.18,114.25,102.39,67.02,45.46,131.47,141.61
CUST_08581,Checking,65,Male,South,28341.41,43369.48,832,9380.76,Approved,24,0,0,1,2,0,1,1,13,2,182.93,60.54,150.81,45.23,72.08,143.23,149.42,148.93,137.56,120.72,101.42,106.77,93.97,153.23,116.51,181.11,18.77,15.57,63.25,94.34
CUST_08593,Loan,71,Female,West,16459.48,55356.67,774,11383.38,Approved,9,1,1,1,0,1,1,0,5,1,103.34,86.26,120.97,97.35,118.87,104.86,53.11,103.99,115.73,72.91,75.24,116.06,128.39,72.21,106.06,76.86,126.59,112.86,167.03,174.58
CUST_08595,Business,65,Female,North,-1164.18,12614.79,827,19667.14,Rejected,39,0,0,0,2,1,1,2,7,1,223.43,130.43,48.95,4.48,78.38,154.48,55.55,125.42,51.78,99.87,78.97,138.81,100.83,89.09,153.43,87.8,97.02,90.12,93.32,103.92
CUST_08615,Loan,64,Other,North,44165.47,5140.97,777,22584.62,Approved,3,0,1,1,1,0,1,4,10,1,81.97,102.53,54.15,121.24,89.65,177.4,63.26,110.08,80.93,-35.79,153.65,168.98,96.88,122.1,42.71,122.64,16.96,144.5,84.88,72.65
CUST_08619,Checking,43,Male,North,41674.89,34329.59,818,-15703.26,Rejected,11,0,0,1,2,0,1,0,4,1,181.91,55.55,137.43,96.44,62.86,96.42,187.8,28.04,155.12,145.86,72.64,32.99,80.73,148.34,97.29,150.44,235.57,126.61,90.48,130.62
CUST_08623,Business,69,Female,East,36872.43,22302.92,751,-1710.11,Pending,40,1,0,1,1,1,0,3,7,0,103.87,122.49,109.91,162.34,86.48,114.62,260.33,126.85,159.18,122.02,121.99,64.13,135.8,107.45,147.67,107.03,154.22,41.06,155.3,77.35
CUST_08640,Checking,44,Male,West,85313.05,6717.21,835,17421.91,Pending,43,0,1,0,4,0,0,2,11,1,84.2,137.55,141.53,102.91,127.36,139.54,104.5,8.75,53.54,89.17,45.81,93.29,9.43,123.58,61.6,95.49,23.75,86.39,126.12,176.33
CUST_08647,Savings,38,Female,East,50402.79,28947.85,782,29355.26,Approved,27,0,0,1,1,1,1,3,0,1,37.15,73.6,96.34,28.31,161.91,161.17,154.22,141.89,98.37,161.11,105.22,135.46,79.99,172.63,168.13,77.19,87.23,82.44,44.85,102.49
CUST_08650,Loan,21,Male,East,59926.34,-5122.27,821,28376.25,Rejected,0,0,0,0,0,1,0,1,16,1,156.71,61.48,47.44,36.43,79.6,141.81,59.42,131.83,4.68,62.23,42.8,43.66,125.4,133.52,163.44,56.84,101.38,76.42,67.73,63.3
CUST_08654,Business,66,Female,North,37520.05,46155.89,807,36927.72,Pending,28,0,1,1,1,0,1,0,10,2,99.11,15.62,95.14,26.81,119.42,121.4,84.36,170.16,46.92,60.56,128.43,43.27,141.9,113.97,64.29,105.59,201.18,109.35,193.4,67.84
